"Week","gu","disq_t"
2019-11-25,"영등포구",209.58625
2019-12-02,"영등포구",190.15616
2019-12-09,"영등포구",185.302418
2019-12-16,"영등포구",175.233299
2019-12-23,"영등포구",182.298789
2019-12-30,"영등포구",187.15425
2020-01-06,"영등포구",176.1346
2020-01-13,"영등포구",178.562047
2020-01-20,"영등포구",214.563948
2020-01-27,"영등포구",205.177999
2020-02-03,"영등포구",186.1721
2020-02-10,"영등포구",182.922547
2020-02-17,"영등포구",184.158298
2020-02-24,"영등포구",189.007087
2020-03-02,"영등포구",188.976747
2020-03-09,"영등포구",171.248199
2020-03-16,"영등포구",188.1345
2020-03-23,"영등포구",187.404999
2020-03-30,"영등포구",183.451599
2020-04-06,"영등포구",172.412189
2020-04-13,"영등포구",180.714197
2020-04-20,"영등포구",182.702947
2020-04-27,"영등포구",187.995148
2020-05-04,"영등포구",196.806139
2020-05-11,"영등포구",199.760508
2020-05-18,"영등포구",200.091999
2020-05-25,"영등포구",210.697407
2020-06-01,"영등포구",216.993995
2020-06-08,"영등포구",227.90288
2020-06-15,"영등포구",225.567848
2020-06-22,"영등포구",225.478728
2020-06-29,"영등포구",217.995107
2020-07-06,"영등포구",220.115985
2020-07-13,"영등포구",225.211597
2020-07-20,"영등포구",225.564198
2020-07-27,"영등포구",220.708448
2020-08-03,"영등포구",217.51009
2020-08-10,"영등포구",209.97854
2020-08-17,"영등포구",219.78734
2020-08-24,"영등포구",207.4805
2018-01-01,"용산구",1.3433
2018-01-08,"용산구",1.2152
2018-01-15,"용산구",1.2724
2018-01-22,"용산구",1.10515
2018-01-29,"용산구",1.09055
2018-02-05,"용산구",1.2287
2018-02-12,"용산구",1.48985
2018-02-19,"용산구",1.3906
2018-02-26,"용산구",1.2719
2018-03-05,"용산구",1.2748
2018-03-12,"용산구",1.22225
2018-03-19,"용산구",1.178
2018-03-26,"용산구",1.23605
2018-04-02,"용산구",1.1301
2018-04-09,"용산구",1.20875
2018-04-16,"용산구",1.258
2018-04-23,"용산구",1.15605
2018-04-30,"용산구",1.1754
2018-05-07,"용산구",1.29305
2018-05-14,"용산구",1.24075
2018-05-21,"용산구",1.3759
2018-05-28,"용산구",1.25845
2018-06-04,"용산구",1.3577
2018-06-11,"용산구",1.3793
2018-06-18,"용산구",1.5168
2018-06-25,"용산구",1.3493
2018-07-02,"용산구",1.543
2018-07-09,"용산구",1.50045
2018-07-16,"용산구",1.5048
2018-07-23,"용산구",1.52665
2018-07-30,"용산구",1.25795
2018-08-06,"용산구",1.27475
2018-08-13,"용산구",1.321
2018-08-20,"용산구",1.2696
2018-08-27,"용산구",1.2021
2018-09-03,"용산구",1.14045
2018-09-10,"용산구",1.1643
2018-09-17,"용산구",1.4953
2018-09-24,"용산구",1.4434
2018-10-01,"용산구",1.2719
2018-10-08,"용산구",1.2014
2018-10-15,"용산구",1.17655
2018-10-22,"용산구",1.16015
2018-10-29,"용산구",1.2559
2018-11-05,"용산구",1.3225
2018-11-12,"용산구",1.4766
2018-11-19,"용산구",1.45065
2018-11-26,"용산구",1.4717
2018-12-03,"용산구",1.2504
2018-12-10,"용산구",1.18745
2018-12-17,"용산구",1.27745
2018-12-24,"용산구",1.19035
2018-12-31,"용산구",1.27805
2019-01-07,"용산구",1.2247
2019-01-14,"용산구",1.1988
2019-01-21,"용산구",1.1675
2019-01-28,"용산구",1.33395
2019-02-04,"용산구",1.54685
2019-02-11,"용산구",1.19175
2019-02-18,"용산구",1.13
2019-02-25,"용산구",1.3374
2019-03-04,"용산구",1.11515
2019-03-11,"용산구",1.19015
2019-03-18,"용산구",1.137
2019-03-25,"용산구",1.20525
2019-04-01,"용산구",1.06135
2019-04-08,"용산구",1.07465
2019-04-15,"용산구",1.20545
2019-04-22,"용산구",1.19895
2019-04-29,"용산구",1.237
2019-05-06,"용산구",1.30265
2019-05-13,"용산구",1.24655
2019-05-20,"용산구",1.39485
2019-05-27,"용산구",1.3088
2019-06-03,"용산구",1.28875
2019-06-10,"용산구",1.3571
2019-06-17,"용산구",1.4368
2019-06-24,"용산구",1.3685
2019-07-01,"용산구",1.4318
2019-07-08,"용산구",1.4349
2019-07-15,"용산구",1.5158
2019-07-22,"용산구",1.59045
2019-07-29,"용산구",1.49675
2019-08-05,"용산구",1.4805
2019-08-12,"용산구",1.5022
2019-08-19,"용산구",1.33405
2019-08-26,"용산구",1.166
2019-09-02,"용산구",1.4028
2019-09-09,"용산구",1.60085
2019-09-16,"용산구",1.3423
2019-09-23,"용산구",1.3209
2019-09-30,"용산구",1.28485
2019-10-07,"용산구",1.27995
2019-10-14,"용산구",1.24025
2019-10-21,"용산구",1.20545
2019-10-28,"용산구",1.21485
2019-11-04,"용산구",1.24835
2019-11-11,"용산구",1.2949
2019-11-18,"용산구",1.38505
2019-11-25,"용산구",1.33175
2019-12-02,"용산구",1.49165
2019-12-09,"용산구",1.34875
2019-12-16,"용산구",1.3008
2019-12-23,"용산구",1.3795
2019-12-30,"용산구",2.7905
2020-01-06,"용산구",3.42895
2020-01-13,"용산구",3.49125
2020-01-20,"용산구",3.993
2020-01-27,"용산구",3.91835
2020-02-03,"용산구",3.7413
2020-02-10,"용산구",3.6192
2020-02-17,"용산구",3.745799
2020-02-24,"용산구",3.941249
2020-03-02,"용산구",3.8616
2020-03-09,"용산구",3.73075
2020-03-16,"용산구",3.628599
2020-03-23,"용산구",3.71515
2020-03-30,"용산구",3.6115
2020-04-06,"용산구",3.5529
2020-04-13,"용산구",3.6904
2020-04-20,"용산구",3.62995
2020-04-27,"용산구",3.71985
2020-05-04,"용산구",4.0214
2020-05-11,"용산구",4.0424
2020-05-18,"용산구",4.21635
2020-05-25,"용산구",4.3279
2020-06-01,"용산구",4.3329
2020-06-08,"용산구",4.411399
2020-06-15,"용산구",4.5177
2020-06-22,"용산구",4.52305
2020-06-29,"용산구",4.31255
2020-07-06,"용산구",4.4602
2020-07-13,"용산구",4.573449
2020-07-20,"용산구",4.485599
2020-07-27,"용산구",4.4172
2020-08-03,"용산구",4.40005
2020-08-10,"용산구",4.28365
2020-08-17,"용산구",4.5678
2020-08-24,"용산구",4.3493
2018-01-01,"은평구",31.4837
2018-01-08,"은평구",29.17355
2018-01-15,"은평구",29.47465
2018-01-22,"은평구",26.7126
2018-01-29,"은평구",27.6554
2018-02-05,"은평구",28.69405
2018-02-12,"은평구",36.35885
2018-02-19,"은평구",30.0278
2018-02-26,"은평구",30.6463
2018-03-05,"은평구",29.24445
2018-03-12,"은평구",28.86355
2018-03-19,"은평구",28.25995
2018-03-26,"은평구",29.4885
2018-04-02,"은평구",27.20365
2018-04-09,"은평구",28.22435
2018-04-16,"은평구",27.6503
2018-04-23,"은평구",28.5963
2018-04-30,"은평구",28.22165
2018-05-07,"은평구",30.43495
2018-05-14,"은평구",30.20485
2018-05-21,"은평구",31.56395
2018-05-28,"은평구",32.43265
2018-06-04,"은평구",33.4968
2018-06-11,"은평구",34.40605
2018-06-18,"은평구",35.53405
2018-06-25,"은평구",33.9418
2018-07-02,"은평구",35.81305
2018-07-09,"은평구",36.00315
2018-07-16,"은평구",37.86161
2018-07-23,"은평구",36.57021
2018-07-30,"은평구",35.81696
2018-08-06,"은평구",33.5262
2018-08-13,"은평구",32.83565
2018-08-20,"은평구",29.67055
2018-08-27,"은평구",28.9846
2018-09-03,"은평구",28.6683
2018-09-10,"은평구",29.8785
2018-09-17,"은평구",36.88045
2018-09-24,"은평구",34.6277
2018-10-01,"은평구",32.3233
2018-10-08,"은평구",31.2319
2018-10-15,"은평구",29.94679
2018-10-22,"은평구",33.56855
2018-10-29,"은평구",35.101
2018-11-05,"은평구",36.96715
2018-11-12,"은평구",39.4464
2018-11-19,"은평구",41.31095
2018-11-26,"은평구",39.95785
2018-12-03,"은평구",36.34325
2018-12-10,"은평구",34.2845
2018-12-17,"은평구",34.22765
2018-12-24,"은평구",35.0929
2018-12-31,"은평구",39.0803
2019-01-07,"은평구",34.71375
2019-01-14,"은평구",34.98565
2019-01-21,"은평구",34.9338
2019-01-28,"은평구",39.34465
2019-02-04,"은평구",42.3265
2019-02-11,"은평구",36.4423
2019-02-18,"은평구",36.37935
2019-02-25,"은평구",36.7677
2019-03-04,"은평구",35.50155
2019-03-11,"은평구",33.75645
2019-03-18,"은평구",31.98455
2019-03-25,"은평구",34.08565
2019-04-01,"은평구",33.59515
2019-04-08,"은평구",33.4761
2019-04-15,"은평구",34.921
2019-04-22,"은평구",34.6381
2019-04-29,"은평구",36.3162
2019-05-06,"은평구",38.20965
2019-05-13,"은평구",38.66135
2019-05-20,"은평구",41.76225
2019-05-27,"은평구",39.46673
2019-06-03,"은평구",42.84988
2019-06-10,"은평구",42.16374
2019-06-17,"은평구",43.163621
2019-06-24,"은평구",44.91279
2019-07-01,"은평구",45.21241
2019-07-08,"은평구",45.35298
2019-07-15,"은평구",45.62208
2019-07-22,"은평구",46.409645
2019-07-29,"은평구",45.410377
2019-08-05,"은평구",45.977665
2019-08-12,"은평구",47.5012
2019-08-19,"은평구",44.80826
2019-08-26,"은평구",41.020582
2019-09-02,"은평구",47.86366
2019-09-09,"은평구",57.37384
2019-09-16,"은평구",47.15209
2019-09-23,"은평구",46.320155
2019-09-30,"은평구",46.2088
2019-10-07,"은평구",43.7834
2019-10-14,"은평구",42.439
2019-10-21,"은평구",42.31305
2019-10-28,"은평구",44.3751
2019-11-04,"은평구",44.00365
2019-11-11,"은평구",49.49065
2019-11-18,"은평구",52.636
2019-11-25,"은평구",51.1601
2019-12-02,"은평구",46.1986
2019-12-09,"은평구",44.841
2019-12-16,"은평구",42.36955
2019-12-23,"은평구",43.72945
2019-12-30,"은평구",45.0235
2020-01-06,"은평구",42.49045
2020-01-13,"은평구",43.00475
2020-01-20,"은평구",50.62215
2020-01-27,"은평구",50.7438
2020-02-03,"은평구",44.2673
2020-02-10,"은평구",44.3915
2020-02-17,"은평구",45.7863
2020-02-24,"은평구",48.04185
2020-03-02,"은평구",46.4347
2020-03-09,"은평구",44.076635
2020-03-16,"은평구",45.736904
2020-03-23,"은평구",45.181139
2020-03-30,"은평구",44.09285
2020-04-06,"은평구",43.4005
2020-04-13,"은평구",43.97
2020-04-20,"은평구",44.03195
2020-04-27,"은평구",45.151861
2020-05-04,"은평구",47.388384
2020-05-11,"은평구",47.9361
2020-05-18,"은평구",48.23625
2020-05-25,"은평구",50.97091
2020-06-01,"은평구",52.783766
2020-06-08,"은평구",56.969294
2020-06-15,"은평구",55.88381
2020-06-22,"은평구",56.21081
2020-06-29,"은평구",55.884525
2020-07-06,"은평구",56.56503
2020-07-13,"은평구",57.96498
2020-07-20,"은평구",58.78367
2020-07-27,"은평구",57.93837
2020-08-03,"은평구",57.75536
2020-08-10,"은평구",56.28366
2020-08-17,"은평구",59.69052
2020-08-24,"은평구",55.029524
2018-01-01,"종로구",18.1689
2018-01-08,"종로구",17.2162
2018-01-15,"종로구",17.4415
2018-01-22,"종로구",16.2512
2018-01-29,"종로구",16.11505
2018-02-05,"종로구",17.0659
2018-02-12,"종로구",21.3369
2018-02-19,"종로구",18.00485
2018-02-26,"종로구",17.977
2018-03-05,"종로구",17.42105
2018-03-12,"종로구",17.24745
2018-03-19,"종로구",17.00355
2018-03-26,"종로구",17.77255
2018-04-02,"종로구",16.79745
2018-04-09,"종로구",17.544
2018-04-16,"종로구",17.01935
2018-04-23,"종로구",17.03585
2018-04-30,"종로구",17.3812
2018-05-07,"종로구",18.1333
2018-05-14,"종로구",18.2341
2018-05-21,"종로구",18.9279
2018-05-28,"종로구",19.2266
2018-06-04,"종로구",20.3784
2018-06-11,"종로구",20.40265
2018-06-18,"종로구",21.1938
2018-06-25,"종로구",20.77575
2018-07-02,"종로구",22.1621
2018-07-09,"종로구",21.77725
2018-07-16,"종로구",24.12665
2018-07-23,"종로구",23.75085
2018-07-30,"종로구",23.7955
2018-08-06,"종로구",22.702
2018-08-13,"종로구",22.4452
2018-08-20,"종로구",21.1465
2018-08-27,"종로구",20.2697
2018-09-03,"종로구",21.39635
2018-09-10,"종로구",21.85875
2018-09-17,"종로구",26.56675
2018-09-24,"종로구",24.26605
2018-10-01,"종로구",22.9586
2018-10-08,"종로구",21.63205
2018-10-15,"종로구",20.60765
2018-10-22,"종로구",21.58815
2018-10-29,"종로구",22.18085
2018-11-05,"종로구",23.6334
2018-11-12,"종로구",24.9892
2018-11-19,"종로구",25.2951
2018-11-26,"종로구",25.62685
2018-12-03,"종로구",23.4305
2018-12-10,"종로구",22.1871
2018-12-17,"종로구",22.03745
2018-12-24,"종로구",21.98565
2018-12-31,"종로구",23.2698
2019-01-07,"종로구",22.0044
2019-01-14,"종로구",21.36015
2019-01-21,"종로구",21.71415
2019-01-28,"종로구",24.3371
2019-02-04,"종로구",24.92395
2019-02-11,"종로구",22.35255
2019-02-18,"종로구",22.798
2019-02-25,"종로구",22.88935
2019-03-04,"종로구",21.81395
2019-03-11,"종로구",20.8039
2019-03-18,"종로구",19.47065
2019-03-25,"종로구",20.72025
2019-04-01,"종로구",21.027
2019-04-08,"종로구",20.9257
2019-04-15,"종로구",21.5563
2019-04-22,"종로구",21.5096
2019-04-29,"종로구",22.86525
2019-05-06,"종로구",23.55685
2019-05-13,"종로구",23.5155
2019-05-20,"종로구",25.14045
2019-05-27,"종로구",24.71345
2019-06-03,"종로구",26.01535
2019-06-10,"종로구",25.9305
2019-06-17,"종로구",26.29555
2019-06-24,"종로구",26.6688
2019-07-01,"종로구",27.89015
2019-07-08,"종로구",27.68295
2019-07-15,"종로구",27.8685
2019-07-22,"종로구",27.9983
2019-07-29,"종로구",27.9196
2019-08-05,"종로구",27.91405
2019-08-12,"종로구",27.51215
2019-08-19,"종로구",24.71845
2019-08-26,"종로구",21.4002
2019-09-02,"종로구",24.98675
2019-09-09,"종로구",29.4468
2019-09-16,"종로구",24.1801
2019-09-23,"종로구",23.6295
2019-09-30,"종로구",23.9426
2019-10-07,"종로구",22.57895
2019-10-14,"종로구",21.86365
2019-10-21,"종로구",21.7288
2019-10-28,"종로구",22.70965
2019-11-04,"종로구",23.0505
2019-11-11,"종로구",24.8568
2019-11-18,"종로구",27.56575
2019-11-25,"종로구",25.9248
2019-12-02,"종로구",23.81735
2019-12-09,"종로구",23.73975
2019-12-16,"종로구",22.4665
2019-12-23,"종로구",23.03495
2019-12-30,"종로구",24.2255
2020-01-06,"종로구",23.14715
2020-01-13,"종로구",22.9975
2020-01-20,"종로구",27.44725
2020-01-27,"종로구",27.22865
2020-02-03,"종로구",24.85675
2020-02-10,"종로구",24.6743
2020-02-17,"종로구",24.6932
2020-02-24,"종로구",25.0512
2020-03-02,"종로구",24.7108
2020-03-09,"종로구",23.73775
2020-03-16,"종로구",24.83795
2020-03-23,"종로구",25.1585
2020-03-30,"종로구",24.31215
2020-04-06,"종로구",23.27685
2020-04-13,"종로구",23.89875
2020-04-20,"종로구",24.4252
2020-04-27,"종로구",24.94375
2020-05-04,"종로구",26.0754
2020-05-11,"종로구",26.72305
2020-05-18,"종로구",26.6509
2020-05-25,"종로구",27.64035
2020-06-01,"종로구",28.7308
2020-06-08,"종로구",30.2239
2020-06-15,"종로구",30.29175
2020-06-22,"종로구",29.8739
2020-06-29,"종로구",30.01715
2020-07-06,"종로구",29.3759
2020-07-13,"종로구",30.1845
2020-07-20,"종로구",30.4793
2020-07-27,"종로구",29.42745
2020-08-03,"종로구",29.65955
2020-08-10,"종로구",28.6383
2020-08-17,"종로구",30.1778
2020-08-24,"종로구",28.0517
2018-01-01,"중구",36.23755
2018-01-08,"중구",33.34285
2018-01-15,"중구",34.4444
2018-01-22,"중구",31.5842
2018-01-29,"중구",32.47096
2018-02-05,"중구",33.6326
2018-02-12,"중구",42.0123
2018-02-19,"중구",34.3706
2018-02-26,"중구",35.60025
2018-03-05,"중구",34.1124
2018-03-12,"중구",34.1277
2018-03-19,"중구",33.4362
2018-03-26,"중구",34.7709
2018-04-02,"중구",36.01325
2018-04-09,"중구",37.23655
2018-04-16,"중구",36.77975
2018-04-23,"중구",37.63355
2018-04-30,"중구",37.51725
2018-05-07,"중구",39.28225
2018-05-14,"중구",39.61355
2018-05-21,"중구",42.3918
2018-05-28,"중구",42.08585
2018-06-04,"중구",44.26305
2018-06-11,"중구",44.4907
2018-06-18,"중구",45.5835
2018-06-25,"중구",44.4288
2018-07-02,"중구",49.81195
2018-07-09,"중구",50.9103
2018-07-16,"중구",54.43585
2018-07-23,"중구",51.954
2018-07-30,"중구",49.7058
2018-08-06,"중구",46.22425
2018-08-13,"중구",45.5528
2018-08-20,"중구",42.42496
2018-08-27,"중구",40.91965
2018-09-03,"중구",40.56355
2018-09-10,"중구",41.13585
2018-09-17,"중구",51.3018
2018-09-24,"중구",48.8959
2018-10-01,"중구",43.9399
2018-10-08,"중구",42.1338
2018-10-15,"중구",40.04175
2018-10-22,"중구",41.55705
2018-10-29,"중구",42.9574
2018-11-05,"중구",45.33735
2018-11-12,"중구",49.4909
2018-11-19,"중구",50.2146
2018-11-26,"중구",50.62045
2018-12-03,"중구",45.11609
2018-12-10,"중구",42.7786
2018-12-17,"중구",42.99805
2018-12-24,"중구",41.9863
2018-12-31,"중구",44.3741
2019-01-07,"중구",40.1424
2019-01-14,"중구",40.3551
2019-01-21,"중구",40.31025
2019-01-28,"중구",46.5648
2019-02-04,"중구",48.15005
2019-02-11,"중구",42.0889
2019-02-18,"중구",41.6749
2019-02-25,"중구",43.615
2019-03-04,"중구",41.2435
2019-03-11,"중구",39.21275
2019-03-18,"중구",36.2234
2019-03-25,"중구",39.06615
2019-04-01,"중구",39.74655
2019-04-08,"중구",39.33705
2019-04-15,"중구",40.42645
2019-04-22,"중구",40.06685
2019-04-29,"중구",42.345
2019-05-06,"중구",43.77645
2019-05-13,"중구",43.79095
2019-05-20,"중구",46.9277
2019-05-27,"중구",45.0017
2019-06-03,"중구",48.4368
2019-06-10,"중구",47.53215
2019-06-17,"중구",47.9828
2019-06-24,"중구",49.52485
2019-07-01,"중구",51.07855
2019-07-08,"중구",50.6787
2019-07-15,"중구",51.3332
2019-07-22,"중구",51.5355
2019-07-29,"중구",51.6502
2019-08-05,"중구",51.1983
2019-08-12,"중구",50.06015
2019-08-19,"중구",45.04055
2019-08-26,"중구",40.0613
2019-09-02,"중구",47.0144
2019-09-09,"중구",56.42365
2019-09-16,"중구",44.7877
2019-09-23,"중구",44.95085
2019-09-30,"중구",45.30825
2019-10-07,"중구",43.00635
2019-10-14,"중구",41.82965
2019-10-21,"중구",41.53385
2019-10-28,"중구",42.9988
2019-11-04,"중구",42.792
2019-11-11,"중구",48.3621
2019-11-18,"중구",51.5981
2019-11-25,"중구",49.33905
2019-12-02,"중구",45.106
2019-12-09,"중구",44.1167
2019-12-16,"중구",42.33405
2019-12-23,"중구",43.1053
2019-12-30,"중구",45.3364
2020-01-06,"중구",42.984
2020-01-13,"중구",42.451
2020-01-20,"중구",51.56075
2020-01-27,"중구",48.80165
2020-02-03,"중구",44.80595
2020-02-10,"중구",43.06355
2020-02-17,"중구",44.11905
2020-02-24,"중구",45.95415
2020-03-02,"중구",45.0942
2020-03-09,"중구",41.9494
2020-03-16,"중구",44.655649
2020-03-23,"중구",44.85365
2020-03-30,"중구",43.96565
2020-04-06,"중구",42.05965
2020-04-13,"중구",43.37565
2020-04-20,"중구",43.3994
2020-04-27,"중구",44.83695
2020-05-04,"중구",46.86655
2020-05-11,"중구",46.7956
2020-05-18,"중구",46.7411
2020-05-25,"중구",49.51475
2020-06-01,"중구",50.1958
2020-06-08,"중구",52.720549
2020-06-15,"중구",52.54238
2020-06-22,"중구",52.394225
2020-06-29,"중구",51.347405
2020-07-06,"중구",51.2307
2020-07-13,"중구",52.89455
2020-07-20,"중구",52.08735
2020-07-27,"중구",51.0208
2020-08-03,"중구",51.2462
2020-08-10,"중구",48.6897
2020-08-17,"중구",51.47745
2020-08-24,"중구",48.09935
2018-01-01,"중랑구",106.17015
2018-01-08,"중랑구",97.9198
2018-01-15,"중랑구",102.47815
2018-01-22,"중랑구",91.0669
2018-01-29,"중랑구",93.0959
2018-02-05,"중랑구",98.67405
2018-02-12,"중랑구",132.46065
2018-02-19,"중랑구",106.75575
2018-02-26,"중랑구",107.766
2018-03-05,"중랑구",104.6053
2018-03-12,"중랑구",102.3643
2018-03-19,"중랑구",98.51675
2018-03-26,"중랑구",102.51975
2018-04-02,"중랑구",96.09085
2018-04-09,"중랑구",97.7261
2018-04-16,"중랑구",96.952
2018-04-23,"중랑구",97.95365
2018-04-30,"중랑구",101.04865
2018-05-07,"중랑구",107.6375
2018-05-14,"중랑구",108.20785
2018-05-21,"중랑구",114.4195
2018-05-28,"중랑구",116.2707
2018-06-04,"중랑구",122.1054
2018-06-11,"중랑구",121.36825
2018-06-18,"중랑구",125.3219
2018-06-25,"중랑구",123.32315
2018-07-02,"중랑구",132.0527
2018-07-09,"중랑구",128.6956
2018-07-16,"중랑구",135.11265
2018-07-23,"중랑구",130.92105
2018-07-30,"중랑구",123.6977
2018-08-06,"중랑구",114.76055
2018-08-13,"중랑구",113.22725
2018-08-20,"중랑구",105.91265
2018-08-27,"중랑구",102.43835
2018-09-03,"중랑구",102.5479
2018-09-10,"중랑구",105.6623
2018-09-17,"중랑구",134.1284
2018-09-24,"중랑구",125.15485
2018-10-01,"중랑구",112.6097
2018-10-08,"중랑구",106.93725
2018-10-15,"중랑구",104.3994
2018-10-22,"중랑구",104.0331
2018-10-29,"중랑구",110.03875
2018-11-05,"중랑구",118.4413
2018-11-12,"중랑구",129.8476
2018-11-19,"중랑구",130.5953
2018-11-26,"중랑구",101.4874
2018-12-03,"중랑구",109.59225
2018-12-10,"중랑구",102.76425
2018-12-17,"중랑구",105.2119
2018-12-24,"중랑구",103.3959
2018-12-31,"중랑구",106.53385
2019-01-07,"중랑구",100.7938
2019-01-14,"중랑구",101.05135
2019-01-21,"중랑구",102.44445
2019-01-28,"중랑구",119.12095
2019-02-04,"중랑구",124.4843
2019-02-11,"중랑구",103.97495
2019-02-18,"중랑구",104.6961
2019-02-25,"중랑구",107.30775
2019-03-04,"중랑구",101.77545
2019-03-11,"중랑구",98.6172
2019-03-18,"중랑구",99.82195
2019-03-25,"중랑구",100.8946
2019-04-01,"중랑구",101.3249
2019-04-08,"중랑구",100.65865
2019-04-15,"중랑구",104.83975
2019-04-22,"중랑구",105.3526
2019-04-29,"중랑구",109.17285
2019-05-06,"중랑구",113.9883
2019-05-13,"중랑구",113.11795
2019-05-20,"중랑구",118.4129
2019-05-27,"중랑구",117.9278
2019-06-03,"중랑구",125.17445
2019-06-10,"중랑구",123.2906
2019-06-17,"중랑구",125.39555
2019-06-24,"중랑구",131.2917
2019-07-01,"중랑구",132.87265
2019-07-08,"중랑구",131.27605
2019-07-15,"중랑구",133.336
2019-07-22,"중랑구",134.7918
2019-07-29,"중랑구",133.8904
2019-08-05,"중랑구",133.9474
2019-08-12,"중랑구",130.88905
2019-08-19,"중랑구",120.8573
2019-08-26,"중랑구",107.90765
2019-09-02,"중랑구",125.20805
2019-09-09,"중랑구",155.422
2019-09-16,"중랑구",119.83475
2019-09-23,"중랑구",117.95925
2019-09-30,"중랑구",119.9015
2019-10-07,"중랑구",113.20645
2019-10-14,"중랑구",110.14315
2019-10-21,"중랑구",111.57385
2019-10-28,"중랑구",115.678649
2019-11-04,"중랑구",120.31895
2019-11-11,"중랑구",133.38437
2019-11-18,"중랑구",144.11595
2019-11-25,"중랑구",132.1725
2019-12-02,"중랑구",120.005948
2019-12-09,"중랑구",118.272149
2019-12-16,"중랑구",112.7978
2019-12-23,"중랑구",115.5866
2019-12-30,"중랑구",118.687849
2020-01-06,"중랑구",114.4625
2020-01-13,"중랑구",114.344
2020-01-20,"중랑구",149.0144
2020-01-27,"중랑구",132.66205
2020-02-03,"중랑구",104.18335
2020-02-10,"중랑구",118.6644
2020-02-17,"중랑구",118.2311
2020-02-24,"중랑구",125.56225
2020-03-02,"중랑구",121.85875
2020-03-09,"중랑구",116.77955
2020-03-16,"중랑구",119.11425
2020-03-23,"중랑구",119.64185
2020-03-30,"중랑구",115.953649
2020-04-06,"중랑구",114.31765
2020-04-13,"중랑구",115.373099
2020-04-20,"중랑구",114.6194
2020-04-27,"중랑구",120.3255
2020-05-04,"중랑구",125.79145
2020-05-11,"중랑구",125.87705
2020-05-18,"중랑구",125.20275
2020-05-25,"중랑구",129.6044
2020-06-01,"중랑구",134.74665
2020-06-08,"중랑구",144.0927
2020-06-15,"중랑구",140.780999
2020-06-22,"중랑구",141.1161
2020-06-29,"중랑구",138.647199
2020-07-06,"중랑구",139.729949
2020-07-13,"중랑구",142.8119
2020-07-20,"중랑구",144.3031
2020-07-27,"중랑구",141.1819
2020-08-03,"중랑구",144.2591
2020-08-10,"중랑구",138.6453
2020-08-17,"중랑구",143.3973
2020-08-24,"중랑구",134.0591
